Unnamed: 0,주차,평균기온(°C),일강수량(mm),최대 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),일교차(°C),거래량,가격/단량
0,2018-18,15.910526315789474,15.784210526315787,4.66421052631579,85.73894736842105,0.0936842105263157,5.106315789473684,1.6666666666666667,9969.360269360268
1,2018-19,19.576140350877196,6.18336632030348,4.901407241508025,84.01050484252268,3.723859649122808,9.156140350877193,3.5016835016835017,12589.973065176318
2,2018-20,18.60315789473684,6.667484602463606,4.742026875699888,64.59347368421052,9.92842105263158,13.920631578947368,5.490032460764168,10201.47522211792
3,2018-21,20.91298245614035,2.237799756052656,4.29,70.3601754385965,9.109298245614037,11.942807017543862,8.268153825033208,7557.929846106467
4,2018-22,21.81824561403509,1.111898483628556,4.26140350877193,71.81105263157895,8.09842105263158,10.732280701754386,9.576222818799495,4829.893374765589
5,2018-23,19.509871220604705,3.340692905288388,4.534561403508772,73.75569428891377,6.278620754012692,8.285263157894738,11.19931030235095,3914.2313896548735
6,2018-24,22.688771929824565,1.5879761904761902,4.248245614035088,68.03729936543486,8.051265919316707,11.017719298245614,14.54100055982408,3496.929179467161
7,2018-25,23.638637230229545,22.158354501408564,4.946491228070175,83.54138014906863,3.308073908174692,7.609122807017544,16.731830511887356,2724.5700711182294
8,2018-26,23.251483782666455,15.587403948661096,4.800750279955207,84.02460154045603,3.702591482137052,6.208945502053005,11.60828506052397,2446.933703611339
9,2018-27,25.399204927211645,5.019844643660433,3.8643859649122807,83.26203060843598,6.237407614781636,7.601578947368421,10.888152320871407,2464.5001697837056
10,2018-28,27.839879059350505,,3.654526315789474,74.13927659574469,11.51405823068309,10.860631578947368,10.392697921351536,2381.3605641490617
11,2018-29,29.269738708473312,1.8332287581699347,3.934385964912281,75.16211646136618,9.804736842105262,9.607543859649123,11.067953893015904,2462.483986620591
12,2018-30,29.35831578947368,0.8274358974358975,4.271294512877939,69.31726315789474,10.844421052631578,10.890105263157896,11.267259826290404,3325.0840612546517
13,2018-31,28.104035087719296,7.719282062092709,4.216140350877193,78.82771929824561,6.633684210526316,8.442982456140351,10.277816635264063,3409.3007250171327
14,2018-32,27.202280701754383,6.187056081173728,4.872280701754386,70.1980701754386,9.053157894736842,10.119298245614036,10.0662502542094,3044.161327475791
15,2018-33,26.284189996267266,12.435693521173148,5.647625979843226,76.78671705860395,4.956521089958939,8.379122807017543,12.76902360105189,2787.029150222285
16,2018-34,24.594912461318017,30.546822255305354,4.523333333333333,86.93919153804956,4.126951257691243,6.529298245614036,13.470131130825402,3305.510146593981
17,2018-35,22.221427771556552,11.700205956450455,4.769148936170213,77.3229116344969,5.174157224449822,8.570877192982456,13.392907279178992,3462.46294183164
18,2018-36,20.83628966032101,7.683782512032504,3.970444195595372,79.63225270623367,4.3007017543859645,7.88280701754386,13.497145659863426,2736.927879755602
19,2018-37,20.474736842105266,7.179651116427433,3.742631578947369,81.9921052631579,4.52140350877193,7.849473684210527,18.31218885673844,3011.2751354877987
20,2018-38,17.49684210526316,2.536842105263158,4.055438596491228,74.20947368421052,6.036491228070176,10.671929824561404,17.96829418813313,2629.6678620082644
21,2018-39,16.869122807017543,29.11620268620269,5.869294512877939,76.71350877192982,5.965789473684211,9.446491228070176,20.368071361144988,2978.441584802722
22,2018-40,12.7,0.5322714672714672,4.393157894736842,67.14,7.381687196715192,11.036491228070176,24.19470471601787,3348.4773652608837
23,2018-41,12.465666293393056,5.908419795783926,3.90755505785741,73.29558790593505,7.4469372900335955,11.945263157894736,24.22652854894565,3158.9065255731925
24,2018-42,12.25719298245614,2.3806048765712555,4.475438596491228,72.93842105263158,5.81178051511758,10.823508771929824,17.42956349206349,2002.5641025641023
25,2018-43,10.018947368421053,0.6516666666666667,5.713684210526315,69.73789473684211,6.136842105263158,10.525263157894736,13.692307692307692,10174.285714285716
26,2019-18,17.40778275475924,0.0,4.322105263157895,46.88602090332213,11.23838745800672,15.944210526315793,6.871428571428571,14232.46605988526
27,2019-19,19.59484210526316,6.687271555070803,4.609473684210526,67.2516640537514,6.81242105263158,11.58736842105263,4.94058427488005,11141.6518945694
28,2019-20,19.74599104143337,1.9258426966292133,5.417704367301233,55.58910414333707,10.75684210526316,14.593508771929825,7.724411075693308,10363.100250859536
29,2019-21,18.738682344158267,6.156654650324441,5.427256944444444,62.36175438596492,8.002540204678363,11.840138888888887,8.799436362741586,8701.555411466697
30,2019-22,21.016666666666666,8.141039839181287,4.698090277777777,72.93368055555555,7.655902777777778,11.208333333333334,10.551899110466849,5732.396793567841
31,2019-23,19.447114400584795,4.494826507946778,4.164945175438596,74.75318557919621,6.877911184210525,9.722569444444444,11.405600106125217,3560.262504143988
32,2019-24,21.774864766081876,2.5667186233852903,4.152589546783626,74.59464364035087,7.511805555555555,9.658680555555556,14.8613421247602,3549.1998790166526
33,2019-25,22.409194078947365,14.882249522449753,3.969965277777778,80.92990131578948,5.551736111111111,8.388715277777779,16.097664423984337,2599.626543358772
34,2019-26,23.70555555555556,0.88105138607167,3.9098958333333336,73.03335343567251,8.680381944444443,10.789756944444443,14.553964384895744,2523.329439010813
35,2019-27,22.144270833333334,6.889825019436696,4.226041666666666,79.06220029239766,3.8685763888888887,7.047048611111111,12.215742679524393,2108.5918866716743
36,2019-28,23.98868786549708,20.595626616585776,4.478477704678363,84.82623538011696,3.5696180555555554,6.664930555555556,12.37774549437727,1785.6499525158026
37,2019-29,26.57270102339181,9.509630676315,3.9664491959064327,86.4563432017544,3.3837527217867365,5.867629751461988,12.986698032504302,1729.845085012661
38,2019-30,28.00475261291526,7.384386455649614,4.331162047405749,79.21897153788727,8.256703714072415,7.925124999999999,15.205433679895918,1853.8889944537884
39,2019-31,27.758203037514,7.472017753463707,4.148084795321637,78.65408909574468,8.010314210837377,8.989948830409356,15.697001041228477,2242.597891874742
40,2019-32,27.014930944382236,7.851605877782348,4.706334453154162,80.90626726390444,6.104240388204555,7.366842105263157,13.465066299102558,2433.9583386716
