Unnamed: 0,주차,평균기온(°C),일강수량(mm),최대 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),일교차(°C),거래량,가격/단량
0,2018-00,-0.8731914893617022,1.7191666666666667,4.718947368421053,53.422413213885775,6.707894736842105,8.647281634938409,173.90507422490805,620.5996222069256
1,2018-01,-4.207576707726764,1.9944285624485327,5.664421052631579,65.76157446808512,5.12778947368421,8.104631578947368,171.3463277814975,479.1924089534337
2,2018-02,3.214572601717059,3.2128225291409542,4.267368421052631,72.46662374020157,4.618330503678551,9.272982456140353,181.09994449724027,433.8037337152998
3,2018-03,-6.517894736842106,0.703978878077045,6.095438596491228,48.89087719298246,7.092392683837253,9.55982456140351,179.854892195529,679.8365424654756
4,2018-04,-3.331754385964912,0.3171393442622951,5.299473684210526,52.04701754385965,7.111909294512878,10.23157894736842,187.17890536313817,790.062268831195
5,2018-05,-3.6690556177678233,1.8946728679524376,5.415263157894738,50.65910974244122,7.173684210526315,11.908771929824562,187.4016960551716,750.1880767620169
6,2018-06,0.6582110862262038,0.2254242424242424,6.241842105263157,54.70103303471445,7.214496080627099,11.19763157894737,179.6422816678214,566.6074074074074
7,2018-07,2.954736842105263,2.125,3.9557894736842103,47.88105263157895,4.801052631578948,11.397894736842105,185.54666666666665,1472.4812130971552
8,2018-08,4.454736842105262,0.4166666666666667,4.655263157894737,53.81157894736842,9.114736842105264,15.495789473684209,168.0048309178744,814.3880327172766
9,2018-09,4.440041060097052,7.0259133430958745,5.185263157894737,75.50543673012318,4.407894736842105,8.911228070175438,183.16607160774004,819.1837875148645
10,2018-10,9.704736842105264,6.555614035087719,5.324736842105263,70.68543859649122,6.803626353116834,12.967368421052631,169.7780859589174,1027.9533322691152
11,2018-11,6.087105263157895,7.8289742822966515,6.011315789473684,71.75,2.984473684210526,7.568157894736841,164.88977141471122,889.4019108173679
12,2018-12,13.389122807017545,0.0,4.992982456140351,62.01491228070176,9.053047779022023,14.32438596491228,173.90941704894092,796.2187522685635
13,2018-13,11.327331093691676,7.437048630552444,6.12719298245614,72.84067935796939,5.096666666666667,8.686315789473683,167.61613689163804,848.942944060961
14,2018-14,12.68284807764091,6.006651856297556,6.266140350877193,57.4318122433744,6.824385964912281,12.297017543859653,168.34033915813808,1048.3957145216118
15,2018-15,14.710789473684212,0.0388888888888888,4.561315789473684,57.67026315789474,10.669210526315789,15.83263157894737,168.77652119278915,1157.1397997314737
16,2018-16,13.430539380365808,15.345157762993216,4.84859649122807,69.40614594998134,7.098070175438597,11.50280701754386,159.26765861064257,1260.7383128040108
17,2018-17,15.86877192982456,4.184719028340081,6.171578947368421,66.16306270996641,7.006666666666667,11.492982456140352,154.1635889519352,1075.1799332896132
18,2018-18,15.320977976857035,6.0080533525594815,4.627894736842106,74.43750653228817,5.713508771929824,9.32859649122807,157.37572953495078,1051.8608418432514
19,2018-19,19.754210526315788,6.680589209057789,4.940951847704367,79.61389842141386,4.74280701754386,9.643684210526317,150.61945922514235,575.783759682536
20,2018-20,18.181052631578947,5.333987681970885,4.711440836132886,65.48526315789474,9.508771929824562,13.56122807017544,150.34394776361924,625.291888102463
21,2018-21,20.91298245614035,2.237799756052656,4.29,70.3601754385965,9.109298245614037,11.942807017543862,145.5076785009774,609.2664341826403
22,2018-22,21.81824561403509,1.111898483628556,4.26140350877193,71.81105263157895,8.09842105263158,10.732280701754386,150.3881752926659,473.5770207481225
23,2018-23,19.509871220604705,3.340692905288388,4.534561403508772,73.75569428891377,6.278620754012692,8.285263157894738,146.79729909670596,435.5784974535312
24,2018-24,22.688771929824565,1.5879761904761902,4.248245614035088,68.03729936543486,8.051265919316707,11.017719298245614,147.29232105946136,549.7489868530586
25,2018-25,23.638637230229545,22.158354501408564,4.946491228070175,83.54138014906863,3.308073908174692,7.609122807017544,144.8273787734951,430.5123072597996
26,2018-26,23.251483782666455,15.587403948661096,4.800750279955207,84.02460154045603,3.702591482137052,6.208945502053005,142.94153116517847,545.2956810407031
27,2018-27,25.399204927211645,5.019844643660433,3.8643859649122807,83.26203060843598,6.237407614781636,7.601578947368421,144.95515774375548,591.6219784069784
28,2018-28,27.839879059350505,,3.654526315789474,74.13927659574469,11.51405823068309,10.860631578947368,141.99715258115256,804.37672868259
29,2018-29,29.266212765957448,2.1598745098039216,3.90778947368421,75.198960806271,9.746947368421052,9.757263157894736,140.91842655658755,833.9991817740215
30,2018-30,29.26342105263158,0.5854700854700855,4.230433930571109,68.95342105263158,10.908421052631578,11.088684210526315,144.236576779846,978.5975121058124
31,2018-31,27.972631578947368,5.969138474511252,4.187368421052631,79.05873684210526,6.586105263157895,8.386736842105263,146.20311303321185,810.1368661820546
32,2018-32,27.202280701754383,6.187056081173728,4.872280701754386,70.1980701754386,9.053157894736842,10.119298245614036,144.02174722657955,1237.3141590903008
33,2018-33,26.284189996267266,12.435693521173148,5.647625979843226,76.78671705860395,4.956521089958939,8.379122807017543,143.94003209502912,899.6422020906513
34,2018-34,24.594912461318017,30.546822255305354,4.523333333333333,86.93919153804956,4.126951257691243,6.529298245614036,147.46112270615006,938.5624550735624
35,2018-35,22.221427771556552,11.700205956450455,4.769148936170213,77.3229116344969,5.174157224449822,8.570877192982456,144.6567229783805,932.1658410715064
36,2018-36,20.83628966032101,7.683782512032504,3.970444195595372,79.63225270623367,4.3007017543859645,7.88280701754386,148.97880931469888,905.717663008988
37,2018-37,20.474736842105266,7.179651116427433,3.742631578947369,81.9921052631579,4.52140350877193,7.849473684210527,147.60760053452617,805.079628135952
