Unnamed: 0,주차,평균기온(°C),일강수량(mm),최대 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),일교차(°C),거래량,가격/단량
23,2018-24,22.688771929824565,1.5879761904761902,4.248245614035088,68.03729936543486,8.051265919316707,11.017719298245614,19.02886264636653,1757.1611443652946
24,2018-25,23.638637230229545,22.158354501408564,4.946491228070175,83.54138014906863,3.308073908174692,7.609122807017544,19.473015578485377,1923.937931425765
25,2018-26,23.251483782666455,15.587403948661096,4.800750279955207,84.02460154045603,3.702591482137052,6.208945502053005,22.512372992094186,1815.03589485276
26,2018-27,25.399204927211645,5.019844643660433,3.8643859649122807,83.26203060843598,6.237407614781636,7.601578947368421,20.4094086601501,1778.832195691887
27,2018-28,27.839879059350505,,3.654526315789474,74.13927659574469,11.51405823068309,10.860631578947368,18.26264482314728,1949.1202281821488
28,2018-29,29.269738708473312,1.8332287581699347,3.934385964912281,75.16211646136618,9.804736842105262,9.607543859649123,13.242167311771745,1998.8558873640743
29,2018-30,29.35831578947368,0.8274358974358975,4.271294512877939,69.31726315789474,10.844421052631578,10.890105263157896,13.443071756632168,2042.3053755571732
30,2018-31,28.104035087719296,7.719282062092709,4.216140350877193,78.82771929824561,6.633684210526316,8.442982456140351,10.989746717663143,2228.672621749303
31,2018-32,27.202280701754383,6.187056081173728,4.872280701754386,70.1980701754386,9.053157894736842,10.119298245614036,11.445538931429452,2990.5538245290286
32,2018-33,26.284189996267266,12.435693521173148,5.647625979843226,76.78671705860395,4.956521089958939,8.379122807017543,11.381760767267169,3082.835284704528
33,2018-34,24.594912461318017,30.546822255305354,4.523333333333333,86.93919153804956,4.126951257691243,6.529298245614036,11.300306177717106,2517.879679855143
34,2018-35,22.221427771556552,11.700205956450455,4.769148936170213,77.3229116344969,5.174157224449822,8.570877192982456,12.278648574975596,2655.913222066792
35,2018-36,20.83628966032101,7.683782512032504,3.970444195595372,79.63225270623367,4.3007017543859645,7.88280701754386,19.072040687534564,3048.1056637846245
36,2018-37,20.474736842105266,7.179651116427433,3.742631578947369,81.9921052631579,4.52140350877193,7.849473684210527,26.00892469307316,2372.060439273697
37,2018-38,17.49684210526316,2.536842105263158,4.055438596491228,74.20947368421052,6.036491228070176,10.671929824561404,12.009109514170826,1926.487892740376
38,2018-39,16.869122807017543,29.11620268620269,5.869294512877939,76.71350877192982,5.965789473684211,9.446491228070176,11.599621415523012,2306.933463542862
39,2018-40,12.7,0.5322714672714672,4.393157894736842,67.14,7.381687196715192,11.036491228070176,12.781276878268615,2396.8779517196317
40,2018-41,12.465666293393056,5.908419795783926,3.90755505785741,73.29558790593505,7.4469372900335955,11.945263157894736,13.818907326825796,2081.605996822784
41,2018-42,12.25719298245614,2.3806048765712555,4.475438596491228,72.93842105263158,5.81178051511758,10.823508771929824,14.10451436098709,2059.2184842730594
42,2018-43,8.692982456140351,0.3417857142857143,4.187017543859649,66.99070175438597,8.386129152668905,13.138771929824562,13.52599127632504,1955.8501630304297
43,2018-44,12.088346397909667,6.58632462566673,4.435851063829787,79.87330511705942,4.554014557670773,9.951929824561404,14.834930425210688,1941.3778776561169
44,2018-45,8.722280701754386,1.9399548550864336,3.6633333333333336,74.35437663307204,6.068070175438597,10.851228070175438,15.598422393900671,2005.3213184456424
45,2018-46,5.125938783128032,1.3649231678486995,4.521754385964912,60.59505785740948,5.757340425531915,10.364210526315787,16.142780953677235,1946.6159715309689
46,2018-47,6.081052631578946,0.1611111111111111,3.5626315789473684,64.69740948114968,5.998383725270624,12.03859649122807,18.399830025700684,2107.262515120502
